BUSINESS_PARTNER,CREATE_LOCATION,BPGROUP,SEARCH_TERM1,SEARCH_TERM2,TITLE,NAME1,NAME2,NAME3,CITY,POSTALCODE,STREET1,STREET2,STREET3,COUNTRY,LANGUAGE,STATE,PHONE,FAX,EMAIL,TIMEZONE,WEBSITE,USERID,SCAC,TSA,TWIC,SW,RLP,CWID,IATA,TAXNUM,SHIPPERKNOWNSTATUS,KNOWNSHIPPERCODE,EXPIRATIONDATE,KNOWNFROMDATE,PICKUPHRSFROM,PICKUPHRSTO,DELIVERHRSFROM,DELIVERHRSTO,COMPANYCODE,COMPANYCODEREF,STATIONPO,STATIONSO,ACCOUNTWITHVENDOR,ACCOUNTWITHCUSTOMER,PAYMENTTERMS,COMMUNICATION_METHOD,CARR_TYPE,EVENT_TYPES,ACI_AIRPORT,ACI_ZONE,SPECIALINSTRUCTIONS,PDETERMINATION,IDTYPE,IDNUMBER,RELATIONSHIPCATEGORY,STANDARDRELATIONSHIP,PARTNERDETROLECODE,REVERSERELATIONSHIP,CARRIER,CUSTOMER,CONTACTPERSON,SALESREP,FIRMS,OVERSEASAGENT,CUSTOMBROKER,CUSTOMOFFICE,RELATIONSHIP (HAS INV PARTY),LookupSalesRep,LookupSalesCode,CWID_Merge,StationCodeIDMerge,BPID,Name1_Abbv,ACI_airport,ACIzone,LookupAP,LookupZone,state,TimezoneLookup
,X,TCUS,SEASON COMPONENTS COMPANY,,0003,SEASON COMPONENTS COMPANY LTD,,,TSUEN WAN,999077,8-12 MA KOK STREET,"RM 503, SUN FUNG INDUSTRIAL BUILDING",,HK,E,,,,,,,,,,,,,C326391,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C326391,,,SEASON COMPONENTS COMPANY LTD.,,,,,,
,X,TCUS,WS FORWARDING,,0003,WS FORWARDING INC,,,LAREDO,78045,13509 REGIONAL DRIVE,Roberto Guerrero,,US,E,TX,(956) 775-9840,,,,,,,,,,,C533747,,,US,,,,,,,,,,,,,,NT15,,,,LRD,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C533747,A17SAT,,"W.S. FORWARDING, INC.",LRD,A,,,TX,
,X,TCUS,COLLIER EQUIPMENT,,0003,COLLIER EQUIPMENT INC,,,LEXINGTON,35648,100 MILL CREEK CIRCLE,Ronda Hitt,,US,E,AL,256.229.6595,,,,,,,,,,,C561500,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C561500,A17SAT,,Collier Equipment Inc,,,,,AL,
,X,TCUS,RITE AID,,0003,RITE AID CORP,,,ABERDEEN/ PERRYMAN,21001,601 CHELSEA ROAD,RX Arrea 1 (PERFERED CARRIERS/,,US,E,MD,,,,,,,,,,,,C298928,,,US,,,,,,,,,,,,,,NT15,,,,BWI,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C298928,,,Rite Aid Corp.,BWI,C,,,MD,
,X,TCUS,INDAMEX,,0003,INDAMEX,,,VILLAMAR MICHOACAN DE OCAMPO,59554,CALLE CARRETERA JIQUILPAN ZAMORA,S/N Emiliano Zapata,,MX,E,Michoacan,,,,,,,,,,,,C555297,,RFCIIA191113H0,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,10043186,,,CRMH04,,10,X,,X,,,,,,,,A17SAT Fernando Arellano,S1554,C555297,A17SAT,10043186,Indamex,,,,,Michoacan,
,X,TCUS,DURAKON RAMOS PENDA,,0003,DURAKON RAMOS PENDA,,,RAMOS ARIZPE,25900,AVENUE IND METALURGICA 1024-1 PARQUE INDUSTRIAL,SALTILLO-RAMOS.,,MX,E,Coahuila,,,,,,,,,,,,C529319,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C529319,,,DURAKON RAMOS PENDA,,,,,Coahuila,
,X,TCUS,ALLCLEAR REPAIR SVCS,,0003,ALLCLEAR REPAIR SERVICES,,,MIRAMAR,33027,15501 SW 29TH STREET SUITE 101,SAMANTHA GONZALEZ/954 538 2517,,US,E,FL,,,,,,,,,,,,C559799,,,US,,,,,,,,,,,,,,NT15,,,,MIA,D,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559799,A17SAT,,ALLCLEAR REPAIR SERVICES,MIA,D,,,FL,
,X,TCUS,FORD/NEOVIA,,0003,FORD/NEOVIA,,,CUAUTITLAN IZCALLI,01210,AVENUE TEJOCOTES S/N PARQUE INDUSTRIAL,SAN MARTIN OBISPO.,,MX,E,ESTADO DE MEXICO,,,,,,,,,,,,C531457,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531457,A17SAT,,FORD/NEOVIA,,,,,ESTADO DE MEXICO,
,X,TCUS,CAÑADA DE LA VIRGEN,,0003,CAÑADA DE LA VIRGEN,,,"SAN MIGUEL DE ALLENDE,",37750,JOSEFINA OROZCO,"San Miguel de Allende,",,MX,E,guanajuato,,,,,,,,,,,,C563089,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563089,A17SAT,,Cañada de la Virgen,,,,,guanajuato,
,X,TCUS,ENCHANTE LIVING,,0003,ENCHANTE LIVING,,,MONTERREY,66267,RICARDO MARGAIN 575 INT 208,SAN PEDRO GARZA,,MX,E,NUEVO LEON,,,,,,,,,,,,C559428,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559428,A17SAT,,ENCHANTE LIVING,,,,,NUEVO LEON,
,X,TCUS,DESTILADORA DEL VALLE DE TEQUILA,,0003,DESTILADORA DEL VALLE DE TEQUILA,,,TEQUILA,46403,CARRETERA INTERNACIONAL 102 102 000,Santa Cruz de los Espinos,,MX,E,Jalisco,,,,,,,,,,,,C563317,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563317,A17SAT,,DESTILADORA DEL VALLE DE TEQUILA,,,,,Jalisco,
,X,TCUS,STELLANTIS MOPAR US 03117,,0003,STELLANTIS MOPAR US 03117,,,WARREN,48091,21555 SHERWOOD AVENUE BLDG EAST,SHERWOOD NATIONAL PDC,,US,E,MI,,,,,,,,,,,,C543951,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C543951,A17SAT,,STELLANTIS MOPAR US 03117,,,,,MI,
,X,TCUS,INTERTRANS FORWARDING,,0003,INTERTRANS FORWARDING,,,PHARR,78577,721 BONA TERRA,STE B,,US,E,TX,,,,,,,,,,,,C500602,,,US,,,,090000,180000,090000,180000,,,,,,,NT15,,,,,,,10033213,,,CRMH04,,10,X,,X,,,,,,,,A17SAT Fernando Arellano,S1554,C500602,A17SAT,10033213,INTERTRANS FORWARDING,,,,,TX,
,X,TCUS,GABRIEL BOCANERA,,0003,GABRIEL BOCANERA,,,PHARR,78557,2251 N 10TH STREET,STE C /G.BOCANERO,,US,E,TX,956-715-8222,,,,,,,,,,,C541803,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541803,A17SAT,,GABRIEL BOCANERA,MFE,A,,,TX,
,X,TCUS,EPOWER SOLUTIONS,,0003,EPOWER SOLUTIONS,,,WACONIA,55387,1918 FISCHER DRIVE,Steve Carlson,,US,E,MN,574-214-8780,,,,,,,,,,,C543429,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C543429,A17SAT,,ePower Solutions,,,,,MN,
,X,TCUS,LYKES CARTAGE,,0003,LYKES CARTAGE,,,SCHERTZ,78154,6417 TRI-COUNTY PARKWAY,SUITE #100,,US,E,TX,,,,,,,,,,,,C295144,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C295144,,,LYKES CARTAGE,,,,,TX,
,X,TCUS,AIR GEN,,0003,AIR GENERAL,,,HOUSTON,77032,971 WEST SAM HOUSTON PARKWAY,SUITE 100,,US,E,TX,,,,,,,,,,,,C546574,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C546574,,,AIR GENERAL,,,,,TX,
,X,TCUS,IEWC GREENVILE,,0003,IEWC GREENVILE,,,GREER,29651,120 CALIBER RIDGE DR,SUITE 123,,US,E,SC,,,,,,,,,,,,C541555,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541555,A17SAT,,IEWC GREENVILE,,,,,SC,
,X,TCUS,PRIME LOG SOLUTIONS,,0003,PRIME LOG SOLUTIONS,,,MIAMI,33126,1301 NW 84TH AVENUE,SUITE 127,,US,E,FL,,,,,,,,,,,,C511068,,,US,,,,,,,,,,,,,,NT15,,,,MIA,A,,8020254,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C511068,,8020254,PRIME LOG SOLUTIONS,MIA,A,,,FL,
,X,TCUS,9777 W GULF BANK RD,,0003,9777 W GULF BANK RD,,,HOUSTON,77040,9777 WEST GULF BANK ROAD,SUITE 15,,US,E,TX,,,,,,,,,,,,C556108,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C556108,A17SAT,,9777 W. GULF BANK RD,,,,,TX,
,X,TCUS,AIRGROUP MFE,,0003,AIRGROUP MFE,,,MISSION,78572,2112 SOUTH SHARY ROAD,SUITE 2,,US,E,TX,,,,,,,,,,,,C538888,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538888,A17SAT,,AIRGROUP MFE,,,,,TX,
,X,TCUS,ST GEORGE WHSE,,0003,ST GEORGE WAREHOUSE INC,,,PASADENA,77507,4035 UNDERWOOD,SUITE 200,,US,E,TX,,,,,,,,,,,,C546074,,,US,,,,,,,,,,,,,,NT15,,,,IAH,E,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C546074,A17SAT,,ST GEORGE WAREHOUSE INC,IAH,E,,,TX,
,X,TCUS,VENU PRASHAD,,0003,VENU PRASHAD,,,TROY,48083,340 E BIG BEAVER ROAD,Suite 240,,US,E,MI,TEL 313-702-3727,,,,,,,,,,,C540395,,,US,,,,,,,,,,,,,,NT15,,,,DTW,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C540395,A17SAT,,Venu Prashad,DTW,C,,,MI,
,X,TCUS,RADIANT LOG - TAYLOR MI,,0003,RADIANT LOGISTICS - TAYLOR MI,,,TAYLOR,48180,25911 NORTHLINE COMMERCE DRIVE,SUITE 300,,US,E,MI,800-521-1042,,,,,,,,,,,C378438,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C378438,,,RADIANT LOGISTICS - TAYLOR MI,,,,,MI,
,X,TCUS,NCAB GROUP,,0003,NCAB GROUP,,,LARGO,33773,8565 SOMERSET DRIVE,SUITE B,,US,E,FL,,,,,,,,,,,,C536898,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C536898,A17SAT,,NCAB GROUP,,,,,FL,
,X,TCUS,INGENICO,,0003,INGENICO,,,ALPHARETTA,30005,6430 SHILOH ROAD EAST,Suite B,,US,E,GA,,,,,,,,,,,,C563638,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563638,A17SAT,,Ingenico,,,,,GA,
,X,TCUS,REVAIR,,0003,REVAIR,,,MACEDONIA,44056,1333 HIGHLAND ROAD E,SUITE E / tel,,US,E,OH,4196325300,,,,,,,,,,,C549190,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C549190,A17SAT,,REVAIR,,,,,OH,
,X,TCUS,FCA SALTILLO,,0003,FCA SALTILLO,,,RAMOS ARIZPE,25900,BOULEVARD MIGUEL RAMOS ARIZPE NO 124,Sur Zona Industrial,,MX,E,Coahuila,,,,,,,,,,,,C531484,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531484,A17SAT,,FCA SALTILLO,,,,,Coahuila,
,X,TCUS,ALMACEN GABA,,0003,ALMACEN GABA LLC,,,BROWNSVILLE,78526,7838 RUBEN M TORRES BOULEVARD,t Name: Anais Galvan,,US,E,TX,956538792,,,,,,,,,,,C560635,,,US,,,,,,,,,,,,,,NT15,,,,MFE,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C560635,A17SAT,,ALMACEN GABA LLC,MFE,C,,,TX,
,X,TCUS,SMD,,0003,SMD INC,,,EL PASO,79906,24 CONCORD SUITE F,,,US,E,TX,T:915.260.6371,,,,,,,,,,,C536662,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C536662,A17SAT,,SMD INC,,,,,TX,
,X,TCUS,COOPER STANDARD,,0003,COOPER STANDARD,,,SHERBROOKE,J1R0W8,4870 ROBERT-BOYD,,,CA,E,QC,TE +18197809666,,,,,,,,,,,C537272,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C537272,A17SAT,,Cooper Standard,,,,,QUEBEC,
,X,TCUS,WESCO ANIXTER,,0003,WESCO ANIXTER,,,EL PASO,79936,1435 EAST BRENNAN SUITE H,,,US,E,TX,TEL (915) 860-4858,,,,,,,,,,,C552452,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C552452,A17SAT,,WESCO ANIXTER,,,,,TX,
,X,TCUS,SEASON GROUP,,0003,SEASON GROUP,,,SAN ANTONIO,78250,8001 MAINLAND DRIVE,Tel : Hugo Yamada,,US,E,TX,,,,,,,,,,,,C510180,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,,,,10038077,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C510180,A17SAT,10038077,SEASON GROUP,,,,,TX,
,X,TCUS,NISSAN GROUP OF NORTH AMER,,0003,NISSAN GROUP OF NORTH AMERICA,,,NOVI,48377,46890 MAGELLAN DRIVE,CTC NEELAM,,US,E,MI,TEL 248-4884539,,,,,,,,,,,C538731,,,US,,,,,,,,,,,,,,NT15,,,,DTW,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538731,A17SAT,,NISSAN GROUP OF NORTH AMERICA,DTW,C,,,MI,
,X,TCUS,IAG AIR GENERAL,,0003,IAG AIR GENERAL INC,,,HUMBLE,77338,19175 LEE ROAD SUITE 150,,,US,E,TX,TEL 281-443-4954,,,,,,,,,,,C555598,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555598,A17SAT,,IAG AIR GENERAL INC,,,,,TX,
,X,TCUS,ANDREINA ANDRADE,,0003,ANDREINA ANDRADE,,,MIAMI,33178,5473 NW 72ND AVENUE,,,US,E,FL,TEL 3052827778,,,,,,,,,,,C555385,,,US,,,,,,,,,,,,,,NT15,,,,MIA,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555385,A17SAT,,ANDREINA ANDRADE,MIA,A,,,FL,
,X,TCUS,TERMINAL ISLAND LAX,,0003,TERMINAL ISLAND LAX,,,SAN PEDRO,90731,389 TERMINAL WAY,,,US,E,CA,TEL 3102210220,,,,,,,,,,,C550749,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C550749,A17SAT,,TERMINAL ISLAND (LAX),,,,,CA,
,X,TCUS,STONERIDGE,,0003,STONERIDGE INC,,,LEXINGTON,44904,345 S MILL STREET,AMBER CLELAND,,US,E,OH,TEL 419-884-4155,,,,,,,,,,,C538671,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538671,A17SAT,,STONERIDGE INC,,,,,OH,
,X,TCUS,HILLMAN GROUP INC,,0003,THE HILLMAN GROUP INC,,,FOREST PARK,45240,1700 CARILLON BOULEVARD,,,US,E,OH,Tel 513-851-4900,,,,,,,,,,,C533748,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C533748,A17SAT,,"The Hillman Group, Inc",,,,,OH,
,X,TCUS,SEMIOSBIO TECH,,0003,SEMIOSBIO TECHNOLOGIES INC,,,VANCOUVER,V5T4T5,430 - 887 GREAT NOTHERM WAY,,,CA,E,BC,TEL 604-229-2044,,,,,,,,,,,C537998,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,10039079,,,CRMH04,,10,X,,X,,,,,,,,A17SAT Fernando Arellano,S1554,C537998,A17SAT,10039079,SEMIOSBIO TECHNOLOGIES INC,,,,,BRITISH COLUMBIA,
,X,TCUS,BUILDING PROD PLUS & AMER POLE & TIME,,0003,BUILDING PRODUCTS PLUS & AMERICAN POLE & TIME,,,HOUSTON,77045,12317 ALMEDA ROAD,,,US,E,TX,TEL 7134348008,,,,,,,,,,,C558958,,,US,,,,,,,,,,,,,,NT15,,,,IAH,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C558958,A17SAT,,Building Products Plus & American Pole & Time,IAH,C,,,TX,
,X,TCUS,UNITED AIRLINE CARGO IAH,,0003,UNITED AIRLINE CARGO IAH,,,HOUSTON,77032,3230 PALLET ROAD,,,US,E,TX,tel 800 822 2746,,,,,,,,,,,C541324,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541324,A17SAT,,UNITED AIRLINE CARGO IAH,,,,,TX,
,X,TCUS,DNATA CARGO USA HOUSTON,,0003,DNATA CARGO USA HOUSTON,,,HUMBLE,77338,19577 LEE ROAD,,,US,E,TX,tel 832) 626-7585,,,,,,,,,,,C555600,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C555600,A17SAT,,Dnata Cargo USA Houston,,,,,TX,
,X,TCUS,NAHANNI STEEL PROD,,0003,NAHANNI STEEL PRODUCTS,,,BRAMPTON,L6T 5R8,38 DEERHUBT DRIVE,EXT 120,,CA,E,ON,TEL 9057912100,,,,,,,,,,,C538782,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538782,,,NAHANNI STEEL PRODUCTS,,,,,ONTARIO,
,X,TCUS,KEYSTONE COLD STORAGE,,0003,KEYSTONE COLD STORAGE,,,PHARR,78577,1200 WEST HI LINE ROAD,TEL 956,,US,E,TX,,,,,,,,,,,,C554645,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C554645,A17SAT,,KEYSTONE COLD STORAGE,,,,,TX,
,X,TCUS,PRIDA TX CARGO,,0003,PRIDA TEXAS CARGO LLC,,,LAREDO,78045,8802 KILLAM INDUSTRIAL BOULEVARD,,,US,E,TX,TEL 9567238400,,,,,,,,,,,C538063,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,LRD,A,,10039096,,,CRMH04,,10,X,,X,,,,,,,,A17SAT Fernando Arellano,S1554,C538063,A17SAT,10039096,PRIDA TEXAS CARGO LLC,LRD,A,,,TX,
,X,TCUS,MAS LOG C/O LANDIS + GYR-PLANT DDC1,,0003,MAS LOGISTICS C/O LANDIS + GYR-PLANT DDC1,,,PHARR,78577,9601 INTERNATIONAL BOULEVARD,,,US,E,TX,tel 9567824319,,,,,,,,,,,C538001,,,US,,,,080000,180000,080000,080000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538001,A17SAT,,MAS LOGISTICS c/o Landis + GYR-PLANT DDC1,,,,,TX,
,X,TCUS,KRAYDEN,,0003,KRAYDEN INC,,,DENVER,80234,1491 WEST 124 TH AVENUE,Tel: Senia Port,,US,E,CO,(899) 958 0240,,,,,,,,,,,C535137,,,US,,,,,,,,,,,,,,NT15,,,,DEN,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C535137,,,Krayden Inc.,DEN,A,,,CO,
,X,TCUS,ANIXTER,,0003,ANIXTER INC,,,MENOMONEE FALLS,53051,N59 W13855 MANHARDT DRIVE,,,US,E,WI,Tel: 262 509 4343,,,,,,,,,,,C538821,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538821,A17SAT,,Anixter Inc.,,,,,WI,
,X,TCUS,BAR 20 DAIRY FARMS,,0003,BAR 20 DAIRY FARMS,,,KERMAN,93630,24387 WEST WHITESBRIDGE AVENUE,,,US,E,CA,TEL: 559 655 8942,,,,,,,,,,,C550707,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C550707,A17SAT,,Bar 20 Dairy Farms,,,,,CA,
,X,TCUS,Q SOURCE,,0003,Q SOURCE INC,,,BOHEMIA,11716,227 KNICKERBOCKER AVENUE,,,US,E,NY,Tel: 631-563-0600,,,,,,,,,,,C552598,,,US,,,,,,,,,,,,,,NT15,,,,JFK,E,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C552598,A17SAT,,Q Source Inc.,JFK,E,,,NY,
,X,TCUS,ANTOLIN SPARTANBURG ASSEMBLY,,0003,ANTOLIN SPARTANBURG ASSEMBLY LLC,,,SPARTANBURG,29303,2781 NEW CUT ROAD,,,US,E,SC,tel: 8643428102,,rhett.plemmons@grupoantolin.com,,,,,,,,,C534815,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C534815,A17SAT,,"Antolin Spartanburg Assembly, LLC",,,,,SC,
,X,TCUS,DB RESEARCH LLP,,0003,DB RESEARCH LLP,,,HARLINGEN,78550,302 HANMORE INDUSTRIAL PARKWAY,,,US,E,TX,TEL: 877 787 0101,,,,,,,,,,,C511156,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,,,,10035689,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C511156,A17SAT,10035689,DB RESEARCH L.L.P.,,,,,TX,
,X,TCUS,HARRIS TEETER,,0003,HARRIS TEETER INC,,,GREENSBORO,27410,200 DISTRIBUTION DRIVE,,,US,E,NC,TEL:3362975350 /5351/5357,,,,,,,,,,,C534721,,,US,,,,073000,160000,070000,160000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C534721,A17SAT,,"Harris Teeter, Inc",,,,,NC,
,X,TCUS,BOAT LIFTS UNL,,0003,BOAT LIFTS UNLIMITED INC,,,ODENTON,21113,1901 BETSON COURT,,,US,E,MD,TEL:4106743100,,,,,,,,,,,C559433,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C559433,A17SAT,,BOAT LIFTS UNLIMITED INC,,,,,MD,
,X,TCUS,HAVIS,,0003,HAVIS,,,BURNSVILLE,55306,14451EWING AVENUE SOUTH,,,US,E,MN,TEL:5077024038,,,,,,,,,,,C563617,,,US,,,,,,,,,,,,,,NT15,,,,MSP,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C563617,A17SAT,,HAVIS,MSP,B,,,MN,
,X,TCUS,REELL PRECISION MANU,,0003,REELL PRECISION MANUFACTURING,,,SAINT PAUL,55110,1259 WILLOW LAKE BOULEVARD,,,US,E,MN,tel:651-4842447,,,,,,,,,,,C534816,,,US,,,,,,,,,,,,,,NT15,,,,MSP,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C534816,A17SAT,,Reell Precision Manufacturing,MSP,B,,,MN,
,X,TCUS,MI DIST CENTER,,0003,MICHIGAN DISTRIBUTION CENTER,,,WATERFORD TOWNSHIP,48329,5400 PERRY DRIVE,,,US,E,MI,tel:717-731-3815,,,,,,,,,,,C536647,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C536647,A17SAT,,Michigan Distribution Center,,,,,MI,
,X,TCUS,LIVERPOOL DIST CTR,,0003,LIVERPOOL DISTRIBUTION CENTER,,,LIVERPOOL,13088,7245 HENRY CLA,,,US,E,NY,Tel:717-731-3815,,,,,,,,,,,C536648,,,US,,,,,,,,,,,,,,NT15,,,,SYR,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C536648,A17SAT,,Liverpool Distribution Center,SYR,A,,,NY,
,X,TCUS,LANCASTER DIST CTR,,0003,LANCASTER DIST CTR,,,LANCASTER,933536,2801 WEST AVENUE H,,,US,E,CA,TEL:717-731-3815,,,,,,,,,,,C537034,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C537034,A17SAT,,Lancaster Dist Ctr,,,,,CA,
,X,TCUS,STANDARD MOTOR PROD,,0003,STANDARD MOTOR PRODUCTS INC,,,LONG ISLAND CITY,11101,37-18 NORTHERN BOULEVARD,,,US,E,NY,TEL:718-316-4770,,,,,,,,,,,C544201,,,US,,,,,,,,,,,,,,NT15,,,,JFK,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C544201,A17SAT,,Standard Motor Products. Inc,JFK,A,,,NY,
